Blank,CountDR,Incident Type DS,County,County Comma,Fiscal Year,URL,State,Country,Number of Records,PlaceHolder,Declaration Date,declarationRequestNumber,Title,declarationType,designatedArea,disasterCloseoutDate,Disaster Number,femaDeclarationString,fipsCountyCode,fipsStateCode,fyDeclared,Hash,Hm Program Declared,Ia Program Declared,Id,Ih Program Declared,Incident Begin Date,Incident End Date,Incident Type,Last Refresh,Pa Program Declared,Place Code,State.Abbr
Disaster Number,1,,San Benito County,"San Benito County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Benito (County),,1046,DR-1046-CA,69,6,1995,b0d9b44cba8f7bade8c2b6b988d4fc01,FALSE,TRUE,5d1bceb7d5b39c032f262cf8,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99069,CA
Disaster Number,1,,San Bernardino County,"San Bernardino County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Bernardino (County),,1046,DR-1046-CA,71,6,1995,62877c2780ef5f2c72aba912d9d520d6,FALSE,TRUE,5d1bceb7d5b39c032f262cf5,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99071,CA
Disaster Number,1,,San Bernardino County,"San Bernardino County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,San Bernardino (County),,1044,DR-1044-CA,71,6,1995,5b01691044a9edea7bb59035677c16f3,FALSE,TRUE,5d1bceb7d5b39c032f262ca9,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99071,CA
Disaster Number,1,,San Diego County,"San Diego County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Diego (County),,1046,DR-1046-CA,73,6,1995,d1171b23da3a872bbbd9af33ff34c0bc,FALSE,TRUE,5d1bceb7d5b39c032f262ceb,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99073,CA
Disaster Number,1,,San Diego County,"San Diego County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,San Diego (County),,1044,DR-1044-CA,73,6,1995,316bfba4f636411a27e7805cdd857b96,FALSE,TRUE,5d1bceb7d5b39c032f262cbc,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99073,CA
Disaster Number,1,,San Francisco County,"San Francisco County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Francisco (County),,1046,DR-1046-CA,75,6,1995,7b3dfc284eb65fa277c0f21d8afb99e8,FALSE,TRUE,5d1bceb7d5b39c032f262cf2,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99075,CA
Disaster Number,1,,San Joaquin County,"San Joaquin County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Joaquin (County),,1046,DR-1046-CA,77,6,1995,077bbc918f06abcbf0386e20183a5ae1,FALSE,TRUE,5d1bceb7d5b39c032f262cee,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99077,CA
Disaster Number,1,,San Luis Obispo County,"San Luis Obispo County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Luis Obispo (County),,1046,DR-1046-CA,79,6,1995,be43cec5261e5fb1ff9181b15f5e4b86,FALSE,TRUE,5d1bceb7d5b39c032f262d5a,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99079,CA
Disaster Number,1,,San Luis Obispo County,"San Luis Obispo County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,San Luis Obispo (County),,1044,DR-1044-CA,79,6,1995,8eec995de195f46254f650d3c5825292,FALSE,TRUE,5d1bceb7d5b39c032f262d21,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99079,CA
Disaster Number,1,,San Mateo County,"San Mateo County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,San Mateo (County),,1046,DR-1046-CA,81,6,1995,559fbb83308b885beb3a28121511927e,FALSE,TRUE,5d1bceb7d5b39c032f262d68,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99081,CA
Disaster Number,1,,San Mateo County,"San Mateo County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,San Mateo (County),,1044,DR-1044-CA,81,6,1995,85c6b65f0b3c341dc7a9040aaa0d549d,FALSE,TRUE,5d1bceb7d5b39c032f262d25,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99081,CA
Disaster Number,1,,Santa Barbara County,"Santa Barbara County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Santa Barbara (County),,1046,DR-1046-CA,83,6,1995,5323a7420993ddb29766a5b56b0949e5,FALSE,TRUE,5d1bceb7d5b39c032f262cfa,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99083,CA
Disaster Number,1,,Santa Barbara County,"Santa Barbara County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Santa Barbara (County),,1044,DR-1044-CA,83,6,1995,6d520eae03b254775b07b7c4ae2e6a80,FALSE,TRUE,5d1bceb7d5b39c032f262d20,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99083,CA
Disaster Number,1,,Santa Clara County,"Santa Clara County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Santa Clara (County),,1046,DR-1046-CA,85,6,1995,e6fd69616663ae202a533bfe8727047c,FALSE,TRUE,5d1bceb7d5b39c032f262d6e,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99085,CA
Disaster Number,1,,Santa Clara County,"Santa Clara County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Santa Clara (County),,1044,DR-1044-CA,85,6,1995,97f3eff63029886081ff5ec72fc7370f,FALSE,TRUE,5d1bceb7d5b39c032f262cb0,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99085,CA
Disaster Number,1,,Santa Cruz County,"Santa Cruz County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Santa Cruz (County),,1046,DR-1046-CA,87,6,1995,efca991009a339c5249b7e9779638b27,FALSE,TRUE,5d1bceb7d5b39c032f262cf0,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99087,CA
Disaster Number,1,,Santa Cruz County,"Santa Cruz County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Santa Cruz (County),,1044,DR-1044-CA,87,6,1995,238fd264c753a37499b776b68f536c8f,FALSE,TRUE,5d1bceb7d5b39c032f262cb5,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99087,CA
Disaster Number,1,,Shasta County,"Shasta County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Shasta (County),,1046,DR-1046-CA,89,6,1995,a2053cdcac6b636efda26513e9aefe8b,FALSE,TRUE,5d1bceb7d5b39c032f262cf4,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99089,CA
Disaster Number,1,,Shasta County,"Shasta County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Shasta (County),,1044,DR-1044-CA,89,6,1995,89736ba0cbb113c93ca66f44d10cb1f2,FALSE,TRUE,5d1bceb7d5b39c032f262d29,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99089,CA
Disaster Number,1,,Sierra County,"Sierra County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Sierra (County),,1046,DR-1046-CA,91,6,1995,f400715a7d4f6be68e5237daa7a06654,FALSE,TRUE,5d1bceb7d5b39c032f262d74,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99091,CA
Disaster Number,1,,Siskiyou County,"Siskiyou County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Siskiyou (County),,1046,DR-1046-CA,93,6,1995,90aea614d3724f9445e360395cc6ffff,FALSE,TRUE,5d1bceb7d5b39c032f262cef,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99093,CA
Disaster Number,1,,Solano County,"Solano County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Solano (County),,1046,DR-1046-CA,95,6,1995,b642fb17e21f954bc346555468a5190e,FALSE,TRUE,5d1bceb7d5b39c032f262cfd,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99095,CA
Disaster Number,1,,Solano County,"Solano County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Solano (County),,1044,DR-1044-CA,95,6,1995,79513f7392c64099b5b46920b965150b,FALSE,TRUE,5d1bceb7d5b39c032f262d04,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99095,CA
Disaster Number,1,,Sonoma County,"Sonoma County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Sonoma (County),,1046,DR-1046-CA,97,6,1995,b00b7d4ffcb8663664a55b0714680e24,FALSE,TRUE,5d1bceb7d5b39c032f262d73,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99097,CA
Disaster Number,1,,Sonoma County,"Sonoma County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Sonoma (County),,1044,DR-1044-CA,97,6,1995,b4a025d902593dd2ef45c2e90ae97c2a,FALSE,TRUE,5d1bceb7d5b39c032f262d18,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99097,CA
Disaster Number,1,,Stanislaus County,"Stanislaus County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Stanislaus (County),,1046,DR-1046-CA,99,6,1995,93210d0e7fa50832a46097d5eb6122c4,FALSE,TRUE,5d1bceb7d5b39c032f262d00,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99099,CA
Disaster Number,1,,Sutter County,"Sutter County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Sutter (County),,1046,DR-1046-CA,101,6,1995,d50095553559bb932cd23db2f23f1b39,FALSE,TRUE,5d1bceb7d5b39c032f262ced,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99101,CA
Disaster Number,1,,Sutter County,"Sutter County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Sutter (County),,1044,DR-1044-CA,101,6,1995,e975ebb075eb47414bb6b7e05165e873,FALSE,TRUE,5d1bceb7d5b39c032f262cac,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99101,CA
Disaster Number,1,,Tehama County,"Tehama County,",FY 1995,,California,United States,1,1,3/12/1995 5:00,95017,"SEVERE WINTER STORMS, FLOODING LANDSLIDES, MUD FLOW",DR,Tehama (County),,1046,DR-1046-CA,103,6,1995,80796e3a96746076571f11ba923393ec,FALSE,TRUE,5d1bceb7d5b39c032f262cf3,FALSE,2/13/1995,4/19/1995,Severe Storm(s),7/26/2019,TRUE,99103,CA
Disaster Number,1,,Tehama County,"Tehama County,",FY 1995,,California,United States,1,1,1/10/1995 5:00,95009,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, MUD FLOWS",DR,Tehama (County),,1044,DR-1044-CA,103,6,1995,dd2193f6f1e6fe28a062981d02bcf426,FALSE,TRUE,5d1bceb7d5b39c032f262d16,FALSE,1/3/1995,2/10/1995,Severe Storm(s),7/26/2019,TRUE,99103,CA
